Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
66,3694,b7b8q,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,10,0,0,-9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-3,-1,0,0,1,0,0,0,-1,-10,-1,0,0,9,0,0,0,0,-5
67,3694,b3c3,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,10,0,0,-9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-3,-1,0,0,0,0,0,0,-1,-10,-1,0,1,9,0,0,0,0,-5
68,3694,c8f8,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,10,0,0,0,-9,0,1,3,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-3,-1,0,0,0,0,0,0,-1,-10,-1,0,1,9,0,0,0,0,-5
43,3762,d7f6,1-0,0,0,0,9,0,0,10,5,0,1,0,0,3,0,1,3,1,0,5,0,0,0,0,0,0,0,1,1,-3,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,-1,-1,0,-1,-3,0,0,-9,0,0,0,0,0,0,-5,-10,-5
44,3762,c3g3,1-0,0,0,0,9,0,0,10,5,0,1,0,0,3,0,1,3,1,0,5,0,0,0,0,0,0,0,1,1,-3,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-3,0,-1,-1,0,-1,0,0,0,-9,0,0,0,0,0,0,-5,-10,-5
100,4134,g6h6,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4134,a5a4,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,4134,h6g5,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-10,0,0,0,1,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4134,a4a3,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-10,0,0,0,1,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4134,h3h4,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-1,-10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4261,b8e8,1-0,5,0,0,0,0,0,0,0,1,1,0,9,0,3,10,1,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-9,0,0,-1,0,0,-3,0,-1,-1,-1,0,-5,0,0,5,0,-10,-5
46,4261,a1d1,1-0,5,0,0,0,0,0,0,0,1,1,0,9,0,3,10,1,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-9,0,0,-1,0,0,-3,0,-1,-1,-1,0,0,0,0,-5,0,-10,-5
91,4374,e8f8,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,10,-1,-3,0,0,1,0,0,1,0,0,-3,3,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-10,0,0,0
92,4374,a3f3,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,10,-1,-3,0,0,1,0,0,1,0,0,-3,3,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-10,0,0
93,4374,f8e8,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,10,-1,-3,0,0,1,0,0,1,0,0,-3,3,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-10,0,0
94,4374,f3f7,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,10,-1,-3,0,0,1,0,0,1,0,0,-3,3,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-10,0,0,0
95,4856,d5c4,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,-1,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
96,4856,g2f2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,-10,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
97,4856,c4c3,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,1,-10,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
98,4856,f2e2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-10,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
99,4856,c3b4,0-1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-10,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
33,4871,d7c5,0-1,5,0,0,9,0,0,10,5,0,0,1,0,3,0,3,0,0,0,0,1,0,3,1,1,0,3,-1,-1,1,1,0,0,1,1,0,0,-1,0,0,0,0,-1,0,0,-3,-1,-1,0,-1,0,0,-3,-3,0,-3,-1,-5,0,0,-9,0,0,-10,-5
56,4901,g3e5,0-1,5,0,10,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,-3,0,0,0,9,0,0,-1,0,0,-9,-3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-10,0,0
57,4901,c5e7,0-1,5,0,10,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,3,0,9,0,0,-1,0,0,-9,-3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-10,0,0
44,4906,e3c4,0-1,5,0,0,0,0,0,0,5,1,0,0,9,0,0,10,1,0,0,1,0,3,0,1,0,0,0,0,3,0,0,0,0,-9,0,0,0,1,-1,0,0,0,0,-3,0,-1,0,-1,0,-1,0,0,0,0,0,-3,-1,0,-5,0,0,0,0,-10,-5
45,4906,a5d5,0-1,5,0,0,0,0,0,0,5,1,0,0,9,0,0,10,1,0,0,1,0,0,0,1,0,0,0,3,3,0,0,0,0,-9,0,0,0,1,-1,0,0,0,0,-3,0,-1,0,-1,0,-1,0,0,0,0,0,-3,-1,0,-5,0,0,0,0,-10,-5
