Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
74,10376,h2g3,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-5
75,10376,h4c4,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,-1,0,0,0,0,0,-5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-5
76,10376,a5a8,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,-1,-5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-5
104,10441,c6c7,1-0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5
105,10441,d8c8,1-0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-10,0,0,0,-5
106,10441,d2b3,1-0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-10,0,0,0,0,-5
107,10441,e5e7,1-0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-10,0,0,0,0,-5
108,10441,b3d4,1-0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-10,0,0,0,0,-5
84,10666,e6f6,0-1,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,-1,1,0,-10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
85,10666,f4g3,0-1,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,-1,1,0,-10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
86,10666,f6e6,0-1,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-10,1,0,0,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
87,10666,c2c1,0-1,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-10,1,0,0,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
48,10953,f2e2,0-1,5,0,0,0,0,0,0,0,1,1,1,0,0,10,1,-9,0,0,0,0,0,0,0,1,0,0,3,-1,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,-5,0,-10
49,10953,h2g2,0-1,5,0,0,0,0,0,0,0,1,1,1,0,10,0,1,-9,0,0,0,0,0,0,0,1,0,0,3,-1,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,-5,0,-10
90,10966,d2c1,0-1,0,0,0,5,0,0,0,5,1,0,0,10,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,1,0,0,0,-5,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,-3,0,1,0,0,0,-10,0,0,0,0,9,0,0,0
91,10966,g3c3,0-1,0,0,10,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,1,0,0,0,-5,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,-3,0,1,0,0,0,-10,0,0,0,0,9,0,0,0
92,10966,c1b1,0-1,0,0,10,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,-3,0,1,0,0,0,-10,0,0,0,0,9,0,0,0
93,10966,d5d1,0-1,0,10,0,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,-3,0,1,0,0,0,-10,0,0,0,0,9,0,0,0
20,11065,d4c6,1-0,5,0,0,0,10,0,0,5,1,1,0,9,3,0,1,1,0,0,3,0,3,1,0,0,0,0,1,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,-9,-3,-1,0,0,-1,0,-1,-1,0,0,-1,-1,-3,-1,-5,0,-3,0,0,0,-10,-5
82,11084,f3f2,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,-9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,9,-3,-10,-1,0,0,0,0,5,0,0,0
83,11084,d6d2,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,10,1,1,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,9,-3,-10,-1,0,0,0,0,5,0,0,0
84,11084,f2f1,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,10,1,1,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,9,-3,-10,-1,0,0,0,0,5,0,0,0
85,11084,c3c1,0-1,0,0,0,0,0,10,0,5,0,0,0,0,0,0,1,1,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,9,-3,-10,-1,0,0,0,0,5,0,0,0
97,11168,e4e7,0-1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-9,0,0,0,0,0,9,0,0,-10,0,0,0,0,0,0,0,0,0
98,11168,d7d2,0-1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-9,0,0,0,0,0,9,-5,0,-10,0,0,0,0,0,0,0,0,0
99,11168,g7g6,0-1,0,0,0,0,0,0,0,5,1,1,0,9,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-9,0,0,0,0,0,0,-5,0,-10,0,0,0,0,0,0,0,0,0
100,11168,d2c2,0-1,0,0,0,0,0,0,0,5,1,1,0,9,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-9,-10,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0
101,11168,f6f5,0-1,0,0,0,0,0,0,0,5,1,1,9,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-9,-10,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0
23,11265,a5c3,0-1,0,0,0,9,0,0,10,5,0,0,0,0,3,1,1,0,0,0,3,0,3,3,0,0,0,0,0,1,0,0,0,1,-9,0,0,-1,1,0,0,0,0,0,-3,0,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-5,0,-3,0,-10,-3,0,-5
88,11366,e8c6,0-1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,-1,1,0,0,1,0,-1,-3,0,-9,0,0,0,-1,0,0,0,0,0,-1,0,-10,0,0,0,-3,0,0,0,-5,0,0,0,9,0,0,0
89,11366,b5b4,0-1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,-1,1,0,0,1,0,-1,-3,0,-9,0,0,0,-1,0,9,0,0,0,-1,0,-10,0,0,0,-3,0,0,0,-5,0,0,0,0,0,0,0
90,11366,h3c8,0-1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,-1,0,-1,1,0,0,1,0,0,-3,0,-9,0,0,0,-1,0,9,0,0,0,-1,0,-10,0,0,0,-3,0,0,0,-5,0,0,0,0,0,0,0
91,11366,b4b3,0-1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,0,-1,1,0,0,1,0,0,-3,0,-9,0,0,0,-1,0,9,0,0,0,-1,0,-10,0,0,0,-3,0,0,0,-5,0,3,0,0,0,0,0
